,Age,Income,MonthlyCharge,Tenure,Outage_sec_perweek,Email,Bandwidth_GB_Year,Yearly_equip_failure,PaperlessBilling,Churn,Gender_Male,Gender_Nonbinary,Contract_One year,Contract_Two Year,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Area_Suburban,Area_Urban,InternetService_Fiber Optic
8094,76,41753.09,265.1283,67.21909,7.838764,18,6255.953775,0,0,0,1,0,1,0,1,0,0,0,1,0,1
8096,62,43293.26,127.4958,70.28113,11.51007,13,5998.410517,0,1,0,0,0,1,0,0,0,1,0,0,0,1
8097,22,8214.65,172.4624,47.16189,8.549542,12,4464.887759,1,1,0,1,0,0,0,0,0,1,0,1,0,1
8098,83,28019.03,129.9483,65.2185,8.312154,15,5998.804194,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8099,51,34919.71,187.4811,39.70805,12.52796,10,4290.116592,0,1,0,1,0,0,1,0,0,1,0,0,0,0
8100,72,19056.07,204.9634,66.33852,8.898543,10,5883.826226,0,0,0,1,0,0,1,1,0,0,0,0,0,1
8101,84,16602.2,247.6647,58.2471,11.43794,10,5856.498648,0,1,0,0,0,0,0,0,1,0,0,1,0,0
8102,44,22549.82,117.4392,68.4249,10.97136,19,6308.988621,1,0,0,1,0,1,0,0,0,0,0,0,0,0
8103,40,17078.58,129.9621,61.16472,8.935074,10,5826.881326,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8104,68,59261.2,159.9476,59.9106,9.279998,10,5572.923222,0,0,0,1,0,0,1,0,0,0,1,1,0,0
8106,71,13824.18,194.9882,67.69161,9.169502,13,5947.501922,0,0,0,1,0,0,1,0,0,0,0,0,1,1
8107,48,46769.27,147.4783,59.0652,16.42412,11,5081.322485,1,0,0,0,0,0,0,0,1,0,0,0,0,1
8108,89,34534.92,182.4538,62.58001,8.571698,13,5390.61261,0,1,0,0,0,1,0,0,0,1,0,0,0,1
8112,84,7878.24,159.9349,53.89174,12.02012,8,4729.092575,0,1,0,1,0,0,1,0,0,1,0,0,1,1
8113,64,83910.59,124.9643,60.1541,11.16856,11,4882.901543,0,0,0,0,0,1,0,0,0,0,1,1,0,1
8114,46,20327.16,112.4551,53.79108,11.27511,13,4529.292662,0,0,0,1,0,0,0,0,0,0,0,1,0,1
8115,73,14181.4,265.1283,57.16367,9.847624,12,5333.247037,1,0,0,0,0,0,0,0,1,0,0,0,0,1
8116,69,84009.73,242.6326,63.71108,8.520277,10,5788.852546,0,1,0,0,0,0,0,1,0,0,0,1,0,1
8117,61,68395.96,162.4538,64.62702,13.88653,19,6172.259045,0,0,0,1,0,0,1,1,0,0,0,0,0,0
8118,38,33780.14,240.1149,50.02645,9.622541,14,4693.998061,0,0,0,0,0,0,1,0,1,0,0,1,0,1
8119,22,16804.27,137.4392,58.08952,8.484101,11,5073.712257,0,0,0,0,0,0,0,0,0,1,0,1,0,1
8120,85,66183.72,245.1457,70.67844,9.302148,13,6553.877499,1,1,0,1,0,0,0,0,0,0,1,0,0,1
8121,86,7564.31,149.9483,69.6864,9.193075,10,5865.479279,0,1,0,1,0,0,0,0,0,0,0,0,1,1
8123,26,50930.19,230.1051,64.07652,6.947436,10,5998.967483,0,0,0,0,0,0,0,1,0,0,0,1,0,1
8124,32,42635.51,187.6094,41.6814,7.974716,12,4463.792034,1,0,0,0,0,1,0,0,0,0,1,1,0,0
8125,31,12734.05,204.961,68.51142,7.048181,11,6257.08697,0,0,0,0,0,0,0,0,0,1,0,0,1,1
8127,52,28613.3,242.6143,55.39854,11.51231,20,5114.637099,1,1,0,0,0,0,0,1,0,0,0,1,0,1
8128,65,42953.62,240.1149,71.77654,15.44335,12,6434.683847,0,0,0,1,0,0,0,0,0,1,0,0,0,1
8129,24,85647.87,149.9621,71.88568,10.33234,11,6282.728539,0,1,0,0,0,0,0,0,0,0,0,1,0,1
8130,52,58120.56,172.5104,71.44783,10.53777,6,6203.067904,0,1,0,0,0,0,0,0,0,0,0,0,1,1
8131,81,24835.35,207.4811,67.99043,8.191163,10,6218.7988,0,0,0,1,0,0,0,0,1,0,0,0,0,1
8132,79,113254.1,149.9621,63.25754,11.00449,19,5487.786212,0,1,0,0,0,1,0,0,0,0,1,0,0,1
8134,30,26412.67,149.9483,55.63139,11.05068,14,4819.60719,0,1,0,0,0,0,0,1,0,0,0,0,0,1
8135,25,61257.0,159.983,71.12548,10.85703,13,6386.654255,0,0,0,1,0,0,0,1,0,0,0,0,0,1
8136,31,44622.42,152.4798,63.48369,8.627751,15,5677.324438,1,0,0,0,0,1,0,0,0,1,0,1,0,1
8137,43,65548.03,129.9483,65.13371,10.05475,15,5999.863942,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8139,36,23994.35,242.6106,44.03142,11.73898,12,4839.958124,0,1,0,0,0,1,0,0,0,0,0,1,0,0
8140,39,23441.22,200.1185,60.77973,9.44465,12,5917.686828,0,0,0,0,0,1,0,0,0,1,0,1,0,0
8141,32,61649.66,152.4555,60.06981,11.75848,10,5934.44869,0,0,0,0,0,1,0,0,0,1,0,0,1,0
8142,65,11404.4,169.9447,65.61856,8.264893,14,5761.002305,0,1,0,1,0,0,0,0,0,0,0,0,0,1
8143,70,25213.39,212.6415,65.25094,10.63561,10,6236.771039,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8145,27,43778.76,162.4713,54.55457,7.779153,7,4826.3573,1,1,0,0,0,0,1,0,0,0,0,1,0,1
8146,86,6550.77,92.45514,69.66502,12.37071,14,6307.09359,0,0,0,0,0,1,0,1,0,0,0,0,0,0
8148,89,68319.38,134.9509,69.60418,4.399685,15,5695.706857,1,1,0,0,0,1,0,1,0,0,0,1,0,1
8149,75,1785.94,230.1051,70.66353,15.1958,13,6316.470196,0,1,0,0,0,0,0,0,0,1,0,0,0,1
8150,31,30153.27,242.6143,55.31399,11.59084,10,5408.322311,0,1,0,1,0,0,0,1,0,0,0,0,0,1
8151,35,15393.51,172.4555,59.8036,11.82966,15,5273.813487,1,0,0,0,0,1,0,1,0,0,0,0,1,1
8152,87,28749.22,137.4392,44.59709,13.88509,6,3832.898347,1,0,0,1,0,0,1,1,0,0,0,0,1,1
8153,86,35557.53,162.4608,63.30112,12.25736,10,5816.619375,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8154,69,21963.27,202.6362,65.66053,5.218632,18,6294.452513,1,1,0,0,0,0,0,0,0,0,1,0,0,0
8155,89,22049.22,204.9496,69.59174,8.332089,12,6013.828131,2,0,0,1,0,0,1,0,0,0,0,1,0,1
8156,21,31881.36,267.6427,56.82842,9.900113,17,6012.6506,0,1,1,1,0,0,1,1,0,0,0,0,1,0
8158,65,31896.6,212.6415,64.82387,9.627499,10,6265.224971,1,1,0,1,0,0,1,1,0,0,0,0,1,0
8159,22,10588.62,257.6549,64.64639,10.43871,10,6178.148263,0,0,0,1,0,0,1,0,0,1,0,0,1,1
8160,32,6636.93,182.4608,57.66137,7.513758,12,5118.061873,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8162,73,45926.27,162.4538,61.06693,6.594636,13,5671.017164,1,0,0,0,0,0,1,1,0,0,0,0,0,0
8163,86,55361.14,210.127,57.43476,7.110611,13,5440.228336,1,1,0,1,0,1,0,0,1,0,0,1,0,1
8164,55,73186.39,127.4738,70.87198,7.861612,8,6491.987412,0,0,0,1,0,0,1,1,0,0,0,1,0,0
8165,72,51574.81,187.6094,70.38624,11.20429,8,6608.57453,2,1,0,1,0,0,0,1,0,0,0,0,1,0
8166,53,33653.85,147.4601,56.19179,15.68123,12,4832.149028,2,1,0,1,0,0,1,0,0,0,1,0,0,1
8167,51,9255.14,182.4653,46.12924,6.751561,15,4325.145663,0,1,0,0,0,0,0,0,0,1,0,0,0,1
8168,78,12430.83,162.447,68.79253,10.20077,13,6304.333517,0,0,0,0,0,0,1,0,0,1,0,0,1,0
8169,53,31757.09,182.4538,56.36817,10.46515,10,4968.873698,1,1,0,0,0,0,0,0,0,0,0,1,0,1
8170,39,18234.2,167.4564,69.61652,6.499849,12,6014.886274,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8171,86,85549.31,152.4441,40.73541,7.009923,9,4123.921101,0,0,0,1,0,0,1,1,0,0,0,1,0,0
8172,71,92095.69,219.9902,60.97847,5.822048,17,5480.386537,0,1,0,0,0,0,1,0,0,0,0,0,1,1
8174,34,46502.45,242.6281,69.70038,8.786155,11,6534.959838,0,1,1,1,0,0,0,0,0,0,0,1,0,1
8177,27,29935.05,92.45514,59.52332,9.663191,7,5443.98404,0,1,0,1,0,0,0,1,0,0,0,0,0,0
8178,30,71002.71,159.9794,63.89833,9.994273,15,6105.282771,1,1,0,1,0,0,0,1,0,0,0,0,0,0
8179,84,146536.7,172.4705,64.49464,10.1879,11,5981.217808,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8180,70,78356.31,204.9634,63.60495,3.338743,14,5588.56191,1,0,0,0,0,0,0,0,0,1,0,0,1,1
8181,74,12001.77,162.4653,71.023,10.32568,13,6518.264091,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8182,76,61256.1,149.9915,56.03541,10.13592,8,4869.168543,1,1,0,1,0,0,1,0,0,0,1,1,0,1
8184,49,25777.72,202.65,67.63205,12.38301,19,6711.013649,0,0,0,1,0,0,1,0,0,1,0,0,0,0
8185,52,25046.32,137.4872,70.03794,10.95526,11,5817.251946,0,1,0,0,0,0,0,0,0,0,1,0,0,1
8187,88,1469.25,172.4567,39.27244,6.91129,14,4046.188443,0,0,0,0,0,0,1,0,0,1,0,0,1,0
8188,62,32735.23,140.0013,43.99275,11.70344,10,4329.842926,1,1,0,0,0,0,0,0,0,1,0,0,0,0
8189,68,29434.53,149.9483,69.25731,7.330071,16,5842.282612,0,0,0,0,0,1,0,0,0,0,0,1,0,1
8191,84,36752.22,127.4958,56.56411,2.637703,18,4771.553025,0,1,0,0,0,1,0,1,0,0,0,0,0,1
8192,55,9183.89,164.9715,69.40052,7.74027,13,6457.28774,1,0,0,0,0,0,1,0,0,1,0,0,0,0
8193,80,11602.24,107.482,55.72308,8.634479,14,5099.928127,0,1,0,1,0,1,0,0,0,0,1,0,1,0
8194,36,24779.5,152.5104,64.79115,0.09974694,11,6236.657026,1,1,0,1,0,1,0,0,0,1,0,0,0,0
8195,47,11185.44,194.9699,66.7439,12.78383,10,5899.695132,0,0,0,1,0,0,1,0,0,0,1,0,1,1
8196,33,12908.92,245.132,60.81814,9.530065,8,5696.204344,0,1,0,0,0,1,0,0,0,0,1,1,0,1
8197,24,26774.77,144.9607,68.03889,8.727337,14,5727.737286,0,1,0,0,0,0,0,0,1,0,0,0,1,1
8198,34,38674.95,169.9378,62.71338,8.523796,14,5645.734587,0,0,0,1,0,0,0,0,0,1,0,1,0,1
8199,25,60460.44,252.6378,52.11755,9.764736,15,4993.106421,0,0,0,0,0,0,0,0,1,0,0,0,0,1
8200,59,68057.33,169.9741,49.67473,7.711873,13,4369.813214,1,0,0,0,0,0,1,0,0,0,0,1,0,1
8201,35,27361.32,134.9509,56.78051,10.27532,9,4904.294892,0,1,0,1,0,0,1,0,0,0,1,1,0,1
8202,34,64687.11,149.9447,44.97817,8.01575,12,4445.497919,0,1,0,0,0,1,0,0,1,0,0,0,0,0
8203,36,12197.3,177.4945,57.04063,12.03825,12,5561.200177,1,1,0,0,0,0,0,1,0,0,0,1,0,0
8204,53,26921.3,222.6326,55.15311,9.831078,9,5553.582983,1,1,1,0,0,0,0,0,0,0,1,0,1,0
8205,54,53517.26,184.967,64.44587,5.083439,12,5642.295973,1,1,0,0,0,0,0,0,0,0,0,1,0,1
8207,88,56876.26,144.9607,42.32324,10.58255,9,3503.174329,2,1,0,0,0,1,0,0,0,0,0,0,0,1
8208,43,64936.87,94.97283,61.0537,10.79421,11,5509.83864,1,0,0,0,0,0,1,0,0,1,0,0,0,0
8209,66,19106.09,245.1457,41.93978,12.22463,12,4138.249014,1,0,0,1,0,0,1,1,0,0,0,0,1,1
8210,30,51568.29,152.4798,57.692,7.473136,12,5144.475146,0,1,0,0,0,0,0,1,0,0,0,1,0,1
8211,65,52729.62,210.127,60.78096,11.38611,9,5489.928745,0,1,0,0,0,0,1,1,0,0,0,0,0,1
8212,63,18438.94,124.9607,57.6786,10.60642,8,5195.25021,0,1,0,0,0,0,1,0,0,0,1,0,1,0
8213,28,31547.84,92.45514,63.99474,8.546718,14,5899.437256,0,1,0,1,0,0,0,0,0,1,0,0,0,0
8215,69,95360.44,220.1323,63.79124,14.90809,17,5842.03594,0,0,0,1,0,0,1,0,0,1,0,0,0,1
8217,48,23778.28,235.1372,69.66186,8.330085,13,6856.666585,0,1,0,0,0,1,0,0,0,0,0,0,1,0
8218,85,5425.34,152.4579,56.07932,8.827268,9,5342.130474,0,1,0,1,0,0,1,1,0,0,0,0,1,0
8219,72,19903.1,217.484,68.6654,12.18916,12,6066.50191,0,1,0,0,0,0,1,0,0,0,0,0,0,1
8220,52,22058.82,142.4827,56.79773,8.81118,11,5489.502601,0,1,0,1,0,0,1,0,0,1,0,1,0,0
8221,75,4640.91,235.1555,55.04679,8.177195,11,5588.672503,0,1,1,0,0,0,0,0,1,0,0,0,0,0
8222,18,20164.01,194.9744,55.44991,8.878152,14,5068.172778,0,1,0,1,0,0,0,0,1,0,0,0,1,1
8223,21,33488.35,255.1417,60.7968,12.12987,14,5851.168448,0,0,0,1,0,0,1,0,1,0,0,1,0,1
8224,84,25750.6,184.9715,50.31252,11.72749,13,4431.737277,0,1,0,1,0,0,0,1,0,0,0,1,0,1
8225,78,33298.78,129.9598,66.12623,6.721308,11,6360.531849,0,1,0,1,0,0,0,0,0,1,0,1,0,0
8226,37,21599.58,147.4738,43.50453,12.85761,4,3874.362144,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8228,26,63352.12,137.4872,71.70793,14.98482,11,6039.331412,0,0,0,0,0,1,0,1,0,0,0,1,0,1
8229,52,31234.72,149.9741,57.72738,10.93917,13,5456.006313,0,0,0,1,0,0,0,0,1,0,0,0,1,0
8230,71,69232.25,220.1185,61.28236,3.624683,10,5471.244549,0,1,0,0,0,0,0,1,0,0,0,0,0,1
8231,49,71166.06,225.132,51.87037,14.93768,10,5293.295324,1,1,0,0,0,0,1,0,0,0,0,1,0,0
8232,76,19546.62,169.9378,46.2718,9.545938,15,4047.773653,0,0,0,0,0,1,0,0,0,1,0,1,0,1
8233,67,24367.72,129.9598,51.22665,11.56322,12,4847.193795,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8234,56,43492.61,162.447,58.85409,12.53408,16,5582.846082,1,0,0,1,0,1,0,0,0,0,1,1,0,0
8235,51,111442.1,149.9621,47.37824,10.02345,11,4233.171811,0,1,0,1,0,0,0,0,1,0,0,0,0,1
8236,72,53458.43,225.132,69.54041,15.80514,15,6727.30047,0,1,0,0,0,1,0,1,0,0,0,0,1,0
8237,66,16769.53,175.0062,44.72241,18.45023,12,4382.473953,0,1,0,0,0,0,0,0,1,0,0,0,1,0
8238,43,12944.52,127.4421,68.54712,12.32015,9,6208.310064,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8239,24,18336.35,195.0062,57.06365,9.438457,14,5117.897337,0,1,0,0,0,0,0,0,0,0,0,0,1,1
8240,46,23456.98,192.4567,50.14744,7.778344,18,4466.695172,1,0,0,1,0,1,0,0,0,0,1,0,1,1
8241,45,20316.98,159.9349,55.29606,8.020199,12,4824.342843,0,1,0,0,1,0,1,1,0,0,0,0,1,1
8242,71,68803.52,159.9349,56.3981,10.77725,7,4899.24202,0,0,0,0,0,0,0,0,0,0,1,0,0,1
8243,51,43850.44,287.6427,69.13685,14.02417,11,6462.269067,1,1,1,0,0,0,0,0,0,0,0,1,0,1
8244,45,12616.3,275.1336,70.89738,10.20316,13,6621.872123,0,0,0,0,0,0,1,0,1,0,0,0,0,1
8245,71,43468.48,232.6378,45.93241,7.563689,17,4718.201931,0,1,0,0,0,1,0,0,0,0,1,0,1,0
8246,87,20782.03,182.4676,70.14712,6.252582,12,6036.455962,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8247,58,18436.32,137.4872,45.92276,8.282234,8,3903.920552,0,0,0,1,0,0,0,0,0,1,0,0,1,1
8249,60,42104.22,157.4836,69.68937,11.67546,9,6004.729268,0,1,0,1,0,0,1,0,0,0,0,1,0,1
8250,38,26353.03,169.9378,63.64621,6.445166,12,5503.629445,0,1,0,0,0,0,0,0,0,0,1,1,0,1
8251,76,35415.95,204.9496,70.4936,12.36724,7,6099.562776,0,1,0,1,0,0,0,0,0,1,0,0,1,1
8252,48,18498.45,194.9525,48.56433,7.815757,12,4807.120751,0,1,0,1,0,0,1,1,0,0,0,0,1,0
8253,45,43096.85,139.9349,58.06194,8.01759,14,5581.366717,0,1,0,1,0,0,0,0,0,1,0,0,1,0
8254,68,146590.9,167.4564,63.86146,12.78761,14,5540.602926,0,1,0,1,0,0,1,0,1,0,0,0,1,1
8255,23,12881.49,210.127,60.97619,10.51765,17,5659.896946,1,1,0,1,0,0,0,0,0,0,1,0,0,1
8256,80,12473.92,182.447,52.87464,11.79419,15,4569.936966,0,0,0,1,0,0,0,0,1,0,0,1,0,1
8257,44,14876.79,242.6281,61.4943,6.593658,11,5774.455432,0,1,0,0,1,0,1,0,0,1,0,1,0,1
8258,19,5156.97,245.1283,58.15583,11.64392,14,5974.298824,0,1,0,0,0,0,1,0,0,1,0,0,1,0
8259,47,4986.92,112.4551,52.39253,7.853321,11,4534.558824,0,0,0,1,0,0,0,0,1,0,0,0,1,1
8261,30,38373.52,140.0013,60.1501,7.763471,5,5758.657128,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8262,71,92399.2,119.9568,54.97976,11.28086,11,5116.164536,0,0,0,0,0,0,0,1,0,0,0,1,0,0
8263,46,9310.14,229.9931,63.28052,6.927298,16,5766.345962,0,1,0,1,0,0,0,1,0,0,0,0,0,1
8264,70,45249.29,217.4725,63.01044,9.988954,11,5683.580246,0,0,0,1,0,0,0,0,0,1,0,1,0,1
8265,24,39594.01,230.1051,48.9954,3.39885,18,4940.002327,0,1,0,1,0,0,0,0,0,1,0,0,1,1
8266,25,48702.23,265.1283,58.28008,12.47071,14,5629.15203,0,0,0,1,0,0,1,0,1,0,0,1,0,1
8267,62,20921.95,245.1457,54.68337,8.623899,10,5179.277309,1,0,0,0,0,1,0,0,0,1,0,1,0,1
8268,30,52758.91,182.4833,69.56109,11.46155,14,6037.093005,0,0,0,0,0,1,0,0,1,0,0,0,1,1
8269,67,17899.79,139.9568,52.64455,8.565618,14,4571.4966,0,1,0,1,0,0,1,1,0,0,0,0,0,1
8270,73,45512.2,167.4847,54.87839,11.54034,13,5362.598684,0,1,0,1,0,0,1,1,0,0,0,0,1,0
8271,66,72870.66,174.9699,69.7211,13.83085,9,6525.625338,1,1,0,1,0,0,0,0,0,0,0,0,1,0
8275,34,47088.97,139.965,71.15596,10.3909,13,6783.004249,1,1,0,0,0,0,0,1,0,0,0,0,1,0
8276,87,38131.01,179.9476,39.27289,6.185475,10,3354.624637,0,1,0,0,0,1,0,0,0,0,0,0,1,1
8277,37,63467.94,222.6143,71.67868,8.366414,10,6872.209499,0,0,0,0,1,1,0,0,0,0,1,0,0,0
8278,24,59226.92,174.9755,59.28333,7.048179,16,5634.80523,1,1,0,0,0,1,0,0,1,0,0,0,0,1
8279,41,15651.78,167.4564,69.70982,10.09753,13,6015.97413,1,0,0,1,0,1,0,1,0,0,0,0,0,1
8280,88,87907.66,267.6647,67.92804,12.10813,13,6208.609729,0,0,0,1,0,0,1,0,0,0,0,0,1,1
8281,30,51460.33,107.4958,56.7613,9.604057,16,5409.035513,3,1,0,0,0,0,0,1,0,0,0,0,0,0
8282,64,10471.59,240.1149,52.58546,9.379331,16,4849.21743,0,1,0,0,0,1,0,0,0,0,1,0,0,1
8283,66,43588.1,252.6378,61.85982,8.486165,15,5626.157729,0,0,0,0,0,0,1,0,0,0,1,0,0,1
8285,76,25350.75,220.1149,65.19187,8.130367,9,6225.526096,0,1,1,0,0,0,0,0,0,0,1,1,0,0
8287,41,23120.09,149.9621,71.50838,12.98993,8,6273.914368,0,0,0,1,0,0,0,0,0,1,0,0,0,1
8288,26,10064.84,114.9728,69.9386,4.484085,10,5880.090684,0,1,0,0,0,0,0,0,0,0,1,0,0,1
8289,76,29993.81,147.4783,68.47117,6.909162,13,5811.727081,0,1,0,1,0,0,0,0,0,0,1,0,1,1
8291,61,43750.46,204.961,48.59906,9.644709,8,4486.299295,0,0,0,1,0,0,0,0,0,0,1,1,0,1
8294,41,13549.81,184.961,55.71809,8.477589,8,5517.899709,1,1,0,1,0,0,1,0,0,0,0,0,0,0
8295,26,31716.91,174.9768,54.73234,4.068396,16,5514.354742,1,0,0,0,0,0,1,0,0,0,1,0,1,0
8296,47,13978.55,114.9728,67.83633,8.952255,16,5731.337685,1,1,0,0,0,0,0,0,0,0,1,1,0,1
8297,44,51669.46,192.4705,61.91553,11.7614,8,5549.111256,2,1,0,1,0,0,0,1,0,0,0,0,1,1
8298,55,23095.6,137.4392,67.35636,11.84008,8,5786.391502,0,1,0,0,0,0,0,1,0,0,0,1,0,1
8299,19,12378.01,92.45514,57.527,14.8515,9,5347.491386,1,0,0,0,0,0,1,0,0,0,1,0,1,0
8300,19,70962.7,245.1283,61.75393,12.1247,16,6562.450391,1,0,0,1,0,1,0,0,1,0,0,0,1,0
8301,29,26661.36,182.4608,71.92785,8.58683,13,6327.647329,1,0,0,0,0,0,0,1,0,0,0,1,0,1
8302,48,26480.5,114.9509,69.16679,10.85729,11,6259.287322,0,1,0,1,0,0,0,0,0,0,0,0,1,0
8304,74,23519.01,157.4698,52.1213,8.838694,8,4356.229848,0,0,0,0,0,0,1,0,0,0,1,0,1,1
8305,88,82535.24,252.624,69.22914,8.10792,12,6261.739568,0,0,0,0,0,1,0,0,0,0,0,1,0,1
8306,37,25050.64,134.9509,66.29517,7.940397,15,5646.563818,1,0,0,1,0,1,0,0,0,0,1,1,0,1
8307,84,42034.08,167.4564,55.67421,9.158931,13,4724.945111,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8308,53,17413.73,187.6094,67.23058,13.05714,11,6365.24676,0,1,0,0,0,0,0,0,0,1,0,1,0,0
8310,31,23191.81,220.1149,46.84844,9.894645,11,4839.25878,0,0,0,0,0,1,0,1,0,0,0,0,0,0
8311,36,19364.23,265.1283,62.08563,7.500922,9,5966.47536,0,1,1,1,0,0,0,0,0,0,0,1,0,1
8312,73,9950.46,210.127,52.59645,9.093379,12,4809.347606,0,0,0,1,0,0,0,0,0,0,0,1,0,1
8313,65,52360.6,117.4392,56.79639,6.583501,12,5348.891613,3,1,0,1,0,0,0,0,0,1,0,1,0,0
8314,85,65012.85,149.9483,60.70855,7.761601,16,5209.217209,0,1,0,0,0,0,1,1,0,0,0,1,0,1
8315,60,105005.6,162.5007,63.96787,7.612941,12,5493.632538,0,0,0,0,0,0,0,1,0,0,0,1,0,1
8317,89,54859.16,262.6106,44.21572,10.1755,12,4222.497317,0,1,0,1,0,1,0,0,1,0,0,1,0,1
8319,65,37004.73,169.9378,66.44706,8.816743,9,5767.740142,0,1,0,0,0,0,0,0,1,0,0,1,0,1
8320,37,23239.84,245.1457,64.52797,13.23123,7,6037.103766,0,0,0,0,0,0,1,0,0,0,0,0,1,1
8322,60,29753.9,210.127,66.16108,13.19849,12,6008.726494,0,0,0,0,0,1,0,0,0,1,0,0,0,1
8323,76,9802.05,192.4705,43.91274,12.76536,11,3938.300864,2,0,0,1,0,0,1,0,0,1,0,1,0,1
8324,35,45166.7,204.961,61.69408,8.637922,6,5593.020458,1,1,0,0,0,0,0,0,0,1,0,0,1,1
8325,72,14761.9,127.4783,67.02374,9.540415,7,6037.450539,2,1,0,0,0,0,1,1,0,0,0,0,0,0
8326,79,113593.3,172.4404,44.24001,7.172198,10,4378.519675,0,0,1,1,0,0,0,0,1,0,0,0,0,0
8327,73,20618.01,204.9634,56.67924,10.08633,15,5042.032681,0,0,0,0,0,1,0,0,1,0,0,1,0,1
8328,54,52756.23,139.9568,58.59644,9.722124,14,5085.534857,1,1,0,0,0,0,0,0,0,0,1,1,0,1
8331,71,29732.11,124.9643,71.31142,6.519561,11,5804.942334,0,0,0,0,0,0,0,1,0,0,0,1,0,1
8332,74,23283.85,117.4872,49.59222,5.819784,13,4596.408358,0,1,0,1,0,0,0,0,0,0,0,0,1,0
8334,27,4498.71,164.9715,63.3194,17.46416,13,6050.815837,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8335,78,51371.19,242.6326,47.86746,12.88716,10,4430.367889,1,0,0,0,0,0,1,0,0,0,1,0,0,1
8336,18,16151.73,222.6281,60.45695,7.692979,9,6227.256543,1,0,0,0,0,1,0,1,0,0,0,1,0,0
8337,18,30686.01,124.9607,66.02069,7.070032,14,6108.607607,0,0,0,1,0,0,0,0,0,1,0,1,0,0
8338,52,20240.87,157.4836,66.13718,8.732089,12,5739.899898,0,0,0,1,0,1,0,0,0,0,1,1,0,1
8339,35,3157.81,184.9647,65.13745,15.27827,12,5807.53439,2,1,0,0,0,0,1,0,0,0,0,1,0,1
8340,38,62064.97,182.4538,71.68832,15.18246,9,6273.353878,0,1,0,0,0,0,0,0,1,0,0,1,0,1
8341,37,47777.77,157.4698,40.78534,14.62375,16,3610.264679,0,1,0,0,0,0,0,1,0,0,0,0,1,1
8342,89,28658.87,169.9378,70.77468,13.26656,4,6033.581345,1,1,0,1,0,0,1,0,0,1,0,0,1,1
8345,49,11267.89,117.4686,63.71082,6.764861,11,5832.660558,2,0,0,0,0,1,0,0,0,1,0,0,1,0
8347,37,30049.79,134.9509,43.04477,7.775248,10,3905.467558,1,0,0,0,0,0,0,0,0,0,0,1,0,1
8348,60,13547.69,207.4974,42.25122,11.58313,13,3878.814514,0,0,0,0,1,0,0,0,0,0,0,0,0,1
8349,73,46826.7,127.482,65.47514,7.802713,12,5446.877589,0,1,0,1,0,0,1,0,1,0,0,0,0,1
8351,24,113912.9,129.9483,65.52159,11.89461,14,6233.347563,0,1,0,1,0,0,0,0,0,0,1,0,1,0
8352,29,35989.93,169.9447,52.53037,9.230836,13,4636.42318,0,1,0,0,0,0,1,1,0,0,0,0,0,1
8353,25,23449.18,182.4433,48.03223,9.889813,17,4896.176201,1,1,0,1,0,0,1,1,0,0,0,1,0,0
8354,57,33692.36,162.4538,71.53791,10.58605,12,6766.152872,1,1,0,0,0,0,0,1,0,0,0,0,1,0
8355,79,74519.58,194.9882,51.41852,15.41723,8,4505.604532,0,1,0,0,0,0,0,0,0,1,0,0,0,1
8356,62,25647.81,240.1149,58.4866,9.021887,10,5277.732479,0,1,0,0,0,1,0,0,1,0,0,1,0,1
8357,32,44165.04,217.4725,48.49789,10.47355,10,4557.472307,0,1,1,1,0,0,0,0,0,1,0,0,0,1
8359,57,21253.32,179.9794,60.08382,4.612988,6,5229.143504,0,0,0,1,0,0,0,1,0,0,0,0,0,1
8360,75,49737.57,162.4676,50.94315,12.54984,11,4946.54616,0,1,0,0,0,0,1,0,0,0,0,0,0,0
8361,23,70354.12,162.4526,54.50263,8.775775,19,4945.724284,0,1,0,0,0,1,0,0,0,1,0,0,0,1
8362,71,48628.18,204.961,45.22174,9.836612,13,4032.926983,0,1,0,0,0,0,0,0,0,0,1,1,0,1
8363,68,33056.02,124.9607,67.88471,10.5873,11,6076.692844,0,1,0,0,0,0,0,0,1,0,0,1,0,0
8365,47,35305.34,167.4564,69.75643,8.135591,1,6000.121571,0,1,0,1,0,0,1,0,0,1,0,1,0,1
8366,54,78242.35,182.4833,43.46156,7.296658,11,3871.367991,0,1,0,1,0,0,0,0,1,0,0,0,1,1
8367,35,37955.41,192.4885,54.63591,4.545091,12,4951.560917,1,1,0,1,0,0,0,0,1,0,0,0,0,1
